price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
346.99282071538056,176.17903002562795,48,49.22689476329596,131,10.734398391078287,3,Desk,Glass,Black,Suburban,Winter,Online,BrandA,17025.813604047864
417.7499900905471,229.65695402528968,5,45.0252640399796,76,8.263737304145106,6,Desk,Glass,White,Urban,Spring,Retail,BrandC,8928.871252709778
299.84036521975804,199.53089089711153,26,33.454293003254584,88,24.216329892762523,4,Chair,Wood,Black,Suburban,Winter,Online,BrandC,12155.955530074014
288.3427602602029,201.0169540157313,30,30.285416622102133,145,11.00979801245842,3,Chair,Plastic,Red,Urban,Summer,Online,BrandA,8456.078040201088
158.83353090520325,105.10267267870684,13,33.82841010980524,87,9.510029092029118,2,Chair,Metal,Brown,Urban,Fall,Online,BrandD,-2844.4077531481053
91.89624551265464,65.46459445523799,19,28.762492863516243,193,25.49962779507031,3,Table,Wood,Red,Rural,Fall,Online,BrandB,-2515.9867133789894
453.747091078997,334.88925205846823,29,26.19473300377274,175,25.388620094593804,4,Bed,Plastic,Blue,Urban,Summer,Online,BrandC,571.939880775164
455.18812572349873,229.40094507742728,3,49.60304715488657,32,10.690999132651699,6,Table,Glass,White,Urban,Summer,Retail,BrandD,5155.910231599728
334.8956557729706,229.6172089929823,26,31.436193621859843,57,24.97496102957899,4,Bed,Metal,Blue,Suburban,Spring,Online,BrandD,7593.465234051932
202.5634059719153,179.34957814017557,40,11.460030364496463,27,25.523354709979817,8,Desk,Fabric,White,Suburban,Spring,Online,BrandC,7480.815975206298
207.1443085756974,146.57798740620993,12,29.238708794818052,34,12.717916050889988,3,Table,Glass,Brown,Urban,Spring,Retail,BrandC,2043.767494652186
376.68005549160773,290.42669130754314,2,22.898309301641877,124,1.9941939062751468,3,Table,Fabric,Black,Rural,Spring,Online,BrandD,-4978.412009239454
453.6996169786597,283.44681364388066,11,37.525445683324676,137,0.04753933399020305,3,Table,Fabric,White,Suburban,Spring,Retail,BrandB,6551.4088605655525
449.18889091930276,363.66177695306817,44,19.04034487388951,64,15.69877388666985,8,Sofa,Metal,Red,Rural,Fall,Retail,BrandB,19687.81196828769
400.9439956359307,324.431288720467,28,19.0831407249554,41,10.322264801110672,4,Bed,Metal,Black,Suburban,Spring,Retail,BrandC,5726.73475529929
338.9142407694295,240.1269820674375,18,29.148158093834443,84,29.91395682475098,1,Bed,Fabric,Brown,Suburban,Summer,Online,BrandC,4133.826349731161
87.86298424777198,78.23368699604168,13,10.95944706883146,136,23.172329988818525,2,Table,Wood,Red,Urban,Summer,Online,BrandA,-2364.203308245667
122.73292134257619,67.53011852449141,37,44.97799140949386,187,22.838263690512374,2,Sofa,Fabric,Black,Suburban,Spring,Retail,BrandA,2426.2961735065915
454.34938483718565,230.25475686539602,22,49.32209340441675,110,28.65728304862031,3,Table,Fabric,White,Suburban,Summer,Online,BrandB,1454.1978771497252
322.89307684681546,260.9180402846437,12,19.19367152971616,14,26.631731936799625,6,Bed,Metal,White,Rural,Winter,Online,BrandA,1501.8245451847881
54.13867322748334,44.5486685662021,2,17.713778505404704,184,9.545624383691662,8,Desk,Plastic,Red,Suburban,Fall,Retail,BrandD,8234.871170625973
95.66219428971445,52.43081206772154,37,45.19171083517695,68,4.9796166481162905,1,Sofa,Glass,Green,Suburban,Fall,Retail,BrandD,853.6800825723753
348.5757960986251,211.31819702078226,7,39.37668668165576,104,22.376767951964467,9,Sofa,Metal,White,Rural,Spring,Online,BrandD,-1510.5584431243678
52.277712730798406,26.505895329330087,26,49.29790546533484,149,11.348216810486191,1,Table,Wood,Green,Urban,Winter,Retail,BrandD,-1885.6143575818699
122.3636231378744,75.53793329399579,26,38.26765556877742,63,14.195179548928694,2,Desk,Glass,Black,Urban,Spring,Retail,BrandC,1778.7639586471792
296.93020521496373,240.29277272066298,24,19.074325043253136,40,18.911931938244805,3,Bed,Metal,Green,Suburban,Spring,Online,BrandD,14740.20586057709
361.35283896171194,255.54302234447474,12,29.28157889149684,70,27.236180308057218,7,Chair,Metal,Red,Suburban,Summer,Online,BrandB,10183.70459820972
343.3825667761702,219.50326669432522,16,36.07617627326848,55,12.572632610128979,9,Bed,Plastic,Blue,Rural,Fall,Retail,BrandA,4086.2652934882617
150.9211892572519,97.90192922099222,23,35.13042820374679,150,23.499506706580842,3,Bed,Wood,Blue,Urban,Winter,Online,BrandB,-558.6217064755833
370.4806496063911,185.4409216569518,40,49.94585497138127,24,8.050193738239724,8,Desk,Wood,Red,Urban,Summer,Online,BrandC,4821.3484828036435
156.76208937356003,97.1799875253488,9,38.00797889739056,104,20.93915372770841,9,Sofa,Metal,Blue,Urban,Fall,Online,BrandA,-3441.149416874602
196.4298641716705,149.00845321084634,32,24.141650334482776,133,0.04738263233735607,7,Bed,Plastic,Red,Rural,Fall,Online,BrandA,-3589.931623054368
385.9211323031109,343.3454552879586,15,11.032222247345713,118,26.145216404719044,4,Sofa,Metal,White,Rural,Spring,Online,BrandA,7975.904865069409
342.3348045712466,287.15876335182,37,16.11756692064401,161,0.911387398633875,4,Desk,Fabric,Green,Rural,Winter,Online,BrandD,19228.72879863564
432.1505347223801,220.15389799651848,13,49.05620141417884,190,21.382612642877525,4,Desk,Fabric,Blue,Suburban,Spring,Retail,BrandC,2540.535221591638
345.9258015351545,297.29701972760006,5,14.057575813006412,8,1.3877456778385167,6,Table,Plastic,White,Urban,Summer,Retail,BrandB,3625.0996551011503
305.7388715009622,248.65111536778753,11,18.672063468054965,59,7.987370981820103,4,Chair,Metal,Blue,Suburban,Spring,Retail,BrandD,-2350.435949776916
92.15364552264161,74.84262462767813,10,18.784955057160772,124,14.916072106696593,5,Desk,Plastic,Black,Suburban,Spring,Retail,BrandA,-8915.350480954454
215.4721113767451,147.21018096601034,13,31.680169639857137,48,12.598160560447146,9,Desk,Metal,Red,Rural,Fall,Retail,BrandB,2726.6171871763554
169.34106545677645,111.629988874929,41,34.07978828181989,50,5.755083438030317,7,Sofa,Metal,Red,Urban,Fall,Online,BrandB,8460.119878166108
159.79533952058762,99.25947845430431,46,37.8833708466723,187,10.014447351277122,8,Desk,Fabric,White,Suburban,Summer,Online,BrandB,15134.333949887347
487.85474963860054,256.74719440639035,15,47.372205641825374,69,21.831191101829013,5,Bed,Glass,Black,Urban,Fall,Retail,BrandC,16036.170800762622
226.89397610004218,134.1610796939106,42,40.87058546025204,36,20.077712777389447,5,Table,Wood,Green,Suburban,Fall,Online,BrandD,6223.391428200602
451.420949829701,270.23929376814516,7,40.13585460087902,30,2.154437512917471,7,Table,Wood,Black,Rural,Fall,Retail,BrandC,7652.441458346106
334.0123816987683,231.6812848412502,40,30.636917211591935,168,22.41947476718659,8,Bed,Plastic,Black,Suburban,Spring,Online,BrandA,11940.593569929235
407.66508659374176,325.71533879257055,28,20.102223736132242,61,1.5913764359108507,9,Desk,Wood,Brown,Rural,Winter,Retail,BrandA,11244.329164938676
276.18669189733646,190.43733358613764,32,31.047606864082137,92,16.28779167299353,2,Chair,Fabric,Green,Urban,Summer,Online,BrandB,7211.076184427313
309.6067480818616,161.9669867960992,35,47.686222022113576,185,7.80188244126572,3,Desk,Glass,Green,Suburban,Spring,Retail,BrandB,9266.058522707215
271.63296221848873,239.88339343927743,15,11.68840796047184,13,17.630703826794566,2,Table,Metal,Black,Suburban,Summer,Online,BrandB,2846.5105024450436
137.85934450912004,120.91501492780836,48,12.291027236235504,163,7.839851878227055,7,Chair,Metal,Blue,Rural,Spring,Retail,BrandC,14381.534626303179
375.1034518676774,305.36264913598774,36,18.592418274063665,163,29.54873908877493,2,Sofa,Fabric,Brown,Rural,Summer,Online,BrandD,10586.43578480422
176.3475630983851,158.101085418107,21,10.34688393743117,78,9.291845511825956,2,Sofa,Wood,Blue,Urban,Fall,Online,BrandC,12068.502126349886
60.942184894154224,43.74386964592273,6,28.220706687989477,7,7.25881907023488,2,Desk,Metal,Black,Rural,Summer,Retail,BrandA,-4152.436149552082
340.46253315822554,301.3458871278217,1,11.48926598987175,153,8.35395872746038,4,Desk,Wood,Blue,Urban,Winter,Retail,BrandB,-13851.641887842681
129.699805733172,68.77228649876247,4,46.97579837532997,35,26.89418571777886,1,Chair,Fabric,Green,Suburban,Summer,Retail,BrandB,-1935.1998478653288
473.20636295881144,305.8201642349338,11,35.37277006954515,47,19.086564860080344,2,Chair,Metal,Green,Urban,Winter,Retail,BrandC,31.515753782601678
479.2678596511643,282.84112899480937,44,40.98474927972937,84,21.92052292262329,3,Desk,Plastic,Blue,Urban,Summer,Retail,BrandA,8997.340073455016
461.68897559920185,267.0100782005543,26,42.166676634629205,27,27.540315302830514,7,Table,Glass,Green,Urban,Fall,Retail,BrandD,15201.24879786632
216.57141511494999,120.48326511509292,37,44.36788204429296,195,27.356174545350225,1,Sofa,Wood,Red,Suburban,Summer,Retail,BrandB,-860.905492728607
56.95547743799034,42.657685166718984,23,25.103454337360127,189,22.168375397361824,6,Chair,Wood,Green,Suburban,Spring,Retail,BrandB,3933.504858134668
467.74335316447645,380.0549184654126,29,18.747125770107793,50,5.9347328652396865,3,Table,Wood,Black,Rural,Fall,Online,BrandA,22830.50861689083
242.68286674279145,177.4786787330361,21,26.86806402318558,103,25.301199620250163,3,Desk,Wood,White,Urban,Fall,Online,BrandB,-1942.6670786390723
484.9946685696513,271.00778653635837,48,44.1214916164716,169,6.1132810257319115,4,Bed,Fabric,Blue,Suburban,Spring,Online,BrandD,20701.901225721955
483.6289896901638,398.7276825917225,45,17.555049202661156,100,22.28696442295296,4,Chair,Fabric,Brown,Urban,Fall,Online,BrandC,23676.465420332832
433.854254960312,327.29178974616514,45,24.561811713450858,28,20.56809199634623,7,Bed,Fabric,Blue,Urban,Fall,Retail,BrandA,13430.845905975579
182.50200143131357,119.5874080177271,49,34.47337175492018,126,22.7666655042134,3,Table,Fabric,Green,Urban,Spring,Online,BrandB,8568.614125397928
223.29397787086637,171.85868305283728,27,23.034788178557484,81,15.980570421414471,8,Sofa,Metal,Green,Suburban,Fall,Online,BrandB,8261.949253852232
433.0115021825856,261.5224892859619,39,39.60380083028669,9,19.161785467476587,8,Table,Fabric,White,Urban,Fall,Retail,BrandD,14519.485998533197
192.61490232032494,122.90311656850231,40,36.19231166023158,105,28.59960241302766,7,Sofa,Metal,White,Urban,Fall,Online,BrandC,3259.5458675201944
126.27173600874161,109.47688007465898,13,13.300566274720376,166,3.0326578252264467,2,Table,Plastic,Brown,Rural,Fall,Retail,BrandD,-2312.6515522901873
300.56056810625756,185.20596375794062,23,38.37981977314319,0,9.2654182434486,5,Chair,Fabric,Black,Urban,Summer,Online,BrandC,798.4836610207822
471.2696483723514,324.2313065357442,16,31.200469273682536,38,18.340710392951472,6,Chair,Plastic,Red,Rural,Fall,Online,BrandD,9139.936225771651
363.21340850373787,310.93118287706915,30,14.394354504159413,20,28.92162390394468,4,Bed,Fabric,Black,Urban,Fall,Retail,BrandC,4455.556522390811
306.52752654021424,240.03819326098943,4,21.691145989298903,64,2.867233429878034,5,Table,Plastic,Brown,Rural,Fall,Retail,BrandB,7170.8357841148045
93.72942219684583,49.19682007730184,40,47.51187095341189,14,0.6764766459025928,9,Table,Glass,Blue,Suburban,Summer,Online,BrandB,11669.650798021976
326.75325201462636,182.6293255072364,16,44.10787822884119,131,1.6724879541098403,7,Bed,Plastic,Green,Suburban,Winter,Online,BrandB,-643.4469865045921
495.5242325469185,249.31639557313966,31,49.68633636912333,187,1.5721705938359642,2,Desk,Metal,Black,Urban,Fall,Online,BrandA,18810.708714005057
113.03780685643582,85.04610961439428,42,24.76312839083345,60,27.23447573332213,1,Table,Wood,Green,Rural,Winter,Retail,BrandC,13749.535695674575
283.24834356368154,192.34527426383292,25,32.09306298358326,147,21.63773723801474,2,Table,Plastic,Green,Suburban,Winter,Retail,BrandA,1272.3282673784497
444.81788236757995,246.3000831172191,44,44.62900596390897,137,20.313190985888347,3,Table,Wood,Black,Urban,Spring,Retail,BrandC,21599.50150704254
383.345877989392,338.5609776716977,12,11.682635157729186,86,15.677184607854285,2,Desk,Glass,Black,Urban,Spring,Retail,BrandB,6688.629910542343
363.6570834478706,258.8743458958827,26,28.813611042175197,104,23.458578509164557,3,Chair,Glass,White,Rural,Winter,Retail,BrandA,12039.477888071411
366.11783779419915,218.48349882411048,37,40.32426823548443,33,4.669439782847724,9,Bed,Metal,Brown,Rural,Summer,Retail,BrandA,9131.800919154379
211.77101804888983,148.29084018538182,48,29.975857153811695,123,11.758235693653122,4,Desk,Metal,Brown,Urban,Fall,Online,BrandD,18495.70771667888
182.116329919022,140.56614925393598,33,22.81518669059568,109,14.700127522930305,9,Sofa,Plastic,Red,Rural,Fall,Retail,BrandC,1778.0326082825732
414.2125199653311,219.73795542147207,28,46.950431281057426,175,3.3122849303017876,3,Sofa,Fabric,White,Rural,Fall,Retail,BrandD,14417.014269252817
414.55102760563136,252.82701332893205,9,39.01184739808432,32,12.58541128012551,1,Desk,Glass,Red,Suburban,Spring,Online,BrandA,2945.2248160020017
440.18254336104667,362.17612055328806,12,17.721380364640257,97,9.49505337787861,5,Desk,Wood,Black,Rural,Spring,Online,BrandA,7463.909742292405
460.9582486504121,315.23364977597777,5,31.613405183893555,60,1.0674643738038792,2,Chair,Fabric,Brown,Urban,Fall,Retail,BrandB,-2636.9105438650904
280.10407948742204,201.29143463883977,28,28.136914318708207,9,4.102062081877057,4,Sofa,Glass,Brown,Rural,Winter,Retail,BrandD,1384.3739449421164
275.68233260923984,185.56905633650487,35,32.68735991162123,181,22.921104695024155,2,Bed,Plastic,Red,Urban,Spring,Retail,BrandD,8872.40567354897
409.23283053504883,211.80253438277373,5,48.244002294279795,83,0.5411372851393337,2,Table,Glass,Blue,Urban,Fall,Retail,BrandD,198.82886419173792
342.4837688499943,193.94852813654265,34,43.37000880719376,64,28.027598972890832,3,Table,Metal,White,Rural,Winter,Online,BrandC,6374.336733505505
365.8850947659665,248.14936526828757,46,32.178334450324364,76,2.5927389734171227,5,Chair,Wood,White,Rural,Fall,Online,BrandA,19118.429580736567
408.10670124624545,238.20134671763873,34,41.63258138368289,0,23.977142826103744,4,Chair,Wood,White,Rural,Spring,Online,BrandD,3075.2622817501015
450.50240381790485,234.25747092962013,13,48.00083885361285,132,26.958496228304124,2,Sofa,Metal,Brown,Suburban,Summer,Retail,BrandB,10312.11294822535
202.09782058319112,169.24881366784155,39,16.254013437927046,79,28.234067545513415,2,Bed,Fabric,Green,Suburban,Summer,Online,BrandA,6254.022458090691
219.01232868797482,195.46346862537808,42,10.752298833435358,14,26.024310704879177,6,Bed,Metal,Brown,Rural,Spring,Retail,BrandB,10618.812679035022
92.29187292839106,75.42619300058192,45,18.274285040130415,27,8.626501182763297,7,Desk,Wood,Green,Urban,Winter,Online,BrandA,6431.6052802436825
310.2260634482783,261.0595658409133,48,15.848603131813313,22,9.99261394015431,6,Chair,Plastic,Brown,Rural,Fall,Retail,BrandB,16315.353927779137
66.17402320853394,39.49205169928081,14,40.32091478731819,108,12.79637095830228,7,Table,Fabric,Black,Suburban,Spring,Retail,BrandD,-5184.400371903699
259.5191081596071,229.47997646350206,11,11.57492097947201,106,4.178900682213024,1,Table,Glass,Brown,Suburban,Winter,Online,BrandD,8558.855161090958
294.1900856184095,170.26847875065263,42,42.12297182186286,144,0.6681736520167159,6,Sofa,Plastic,Black,Rural,Fall,Online,BrandB,13637.99474530368
178.94356345772798,157.57267798728665,38,11.942807585526701,112,26.07364842843104,3,Table,Fabric,Green,Urban,Fall,Retail,BrandC,2651.9165819977447
315.87496725605484,283.632888390902,4,10.207228241361952,97,16.62386148631369,1,Bed,Wood,White,Urban,Spring,Online,BrandB,427.0080443773388
63.72511247257224,50.00440257447078,33,21.531087770158045,140,18.26168826534649,8,Bed,Wood,Green,Suburban,Fall,Retail,BrandA,3529.5789885865865
66.80668493714649,59.6221265357222,7,10.754250728327126,141,27.80965424453386,4,Chair,Plastic,Red,Suburban,Summer,Retail,BrandB,1238.7399587304678
420.17025229684623,305.80659529794315,41,27.218408817315858,138,19.95360534340847,8,Sofa,Fabric,White,Suburban,Summer,Online,BrandB,16775.787127467735
212.0857886350683,128.06094382499538,8,39.61832867295637,27,20.725605130194403,4,Table,Glass,Brown,Urban,Fall,Online,BrandA,9611.98838666575
107.17723069334815,72.32301888668538,37,32.52016457337516,41,23.609059453102265,4,Chair,Glass,Brown,Suburban,Spring,Retail,BrandD,-2153.8555574765114
285.00946702466194,210.172927847918,10,26.257562584848564,98,3.4904534957221136,4,Desk,Metal,Brown,Suburban,Fall,Retail,BrandA,6501.985983664983
396.49709889437486,209.83920037773973,43,47.0767375189194,60,10.804864596413745,6,Desk,Plastic,Brown,Urban,Spring,Retail,BrandB,14670.718320376596
147.11946237357944,110.18325378771273,15,25.106269415310155,122,29.04623783110099,9,Table,Fabric,Brown,Suburban,Spring,Retail,BrandA,7278.525532782084
330.3007141185501,294.7838531232271,38,10.752886529508206,63,27.687902343018198,5,Table,Plastic,Green,Suburban,Summer,Retail,BrandB,17204.439931429726
88.4063592471956,50.925869696565904,15,42.3956940086509,30,26.522258889305544,8,Table,Glass,Black,Rural,Summer,Retail,BrandD,1954.997463536888
73.25677452587347,59.853571952635356,5,18.296195348464668,80,13.562655310169173,8,Bed,Fabric,Green,Suburban,Winter,Online,BrandB,3420.644357729938
289.1095842056666,249.5476892110141,29,13.684048248815216,9,25.71578860760417,4,Table,Wood,Blue,Rural,Spring,Online,BrandB,12308.444648104325
293.2858047245479,257.3526147903204,19,12.251936287191173,7,1.4518764583729682,9,Desk,Wood,Green,Suburban,Fall,Online,BrandD,10482.721015381747
336.84345567419297,297.78788579860077,10,11.594575823782113,148,4.455522727713523,9,Table,Fabric,White,Suburban,Spring,Retail,BrandA,9502.20617686481
376.7411001751977,266.9526612831542,12,29.141614451141123,58,12.419030954521624,5,Sofa,Plastic,Brown,Rural,Summer,Retail,BrandC,2469.02155932162
489.1334357581406,435.78030781086426,4,10.907683680339856,177,14.501762000463792,6,Desk,Plastic,Green,Suburban,Spring,Online,BrandC,-911.6113042613874
282.3351567355379,226.69369677925874,31,19.707591714622446,196,7.905214605625705,5,Sofa,Wood,Black,Rural,Winter,Online,BrandB,2379.6234747148237
195.3304128235607,110.29694576455785,18,43.53314255052152,197,10.694300125433623,3,Desk,Wood,Brown,Suburban,Fall,Online,BrandB,2163.236478026328
407.83378764591663,281.71528452278756,16,30.923995741281203,29,4.8832830307610635,8,Chair,Glass,Red,Rural,Spring,Retail,BrandD,5785.851768705938
